PLANTA,TEMPORADA,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES,Fecha,%SP+P,%SP+P ANTERIOR,ORIGEN
CALLAO,2023 - II,390,11.4,0.785,0,2023,12,19/12/2023,0,0,ambas
CALLAO,2023 - II,528,5.8,0.623,0.007,2023,12,29/12/2023,0.9,,ambas
CALLAO,2023 - II,578,8.1,0.21,0.001,2023,12,30/12/2023,0.96,0.9,ambas
CALLAO,2023 - II,2155,13.7,0.655,0,2023,12,31/12/2023,0.58,0.96,ambas
CALLAO,2023 - II,1422,10.3,0.388,0.011,2024,1,01/01/2024,0.08,0.58,ambas
CALLAO,2023 - II,469,11.1,0.739,0.032,2024,1,02/01/2024,0,0.08,ambas
CALLAO,2023 - II,1099,14.4,0.862,0,2024,1,03/01/2024,0,0,ambas
CALLAO,2023 - II,813,17.8,0.622,0.001,2024,1,05/01/2024,0,,ambas
CALLAO,2023 - II,365,10,0.678,0.002,2024,1,06/01/2024,0,0,ambas
CALLAO,2023 - II,134,12.6,0.698,0.011,2024,1,07/01/2024,0,0,ambas
CALLAO,2023 - II,2074,12.8,0.683,0.01,2024,1,08/01/2024,0.32,0,ambas
CALLAO,2023 - II,2204,11,0.686,0,2024,1,09/01/2024,0.59,0.32,ambas
CALLAO,2023 - II,1543,11.1,0.584,0.004,2024,1,10/01/2024,0.1,0.59,ambas
CALLAO,2023 - II,1002,13.4,0.707,0,2024,1,11/01/2024,0.17,0.1,ambas
CALLAO,2023 - II,390,15.4,0.779,0.003,2024,1,12/01/2024,0,0.17,ambas
CALLAO,2024 - I,2731,61.8,0.883,0.024,2024,4,16/04/2024,0,,ambas
CALLAO,2024 - I,3338,16.3,0.614,0.023,2024,4,17/04/2024,0,0,ambas
CALLAO,2024 - I,3165,21.6,0.709,0.015,2024,4,18/04/2024,0,0,ambas
CALLAO,2024 - I,3507,13.5,0.652,0.013,2024,4,20/04/2024,0.16,,ambas
CALLAO,2024 - I,2159,13,0.734,0.011,2024,4,21/04/2024,0.04,0.16,ambas
CALLAO,2024 - I,1295,17.2,0.871,0.02,2024,4,22/04/2024,0.09,0.04,ambas
CALLAO,2024 - I,2272,9.5,0.568,0.034,2024,4,23/04/2024,0.49,0.09,ambas
CALLAO,2024 - I,3274,12.1,0.471,0.03,2024,4,24/04/2024,0.46,0.49,ambas
CALLAO,2024 - I,1817,13.6,0.561,0.017,2024,4,25/04/2024,0.24,0.46,ambas
CALLAO,2024 - I,2890,14.9,0.85,0.072,2024,4,26/04/2024,0,0.24,ambas
CALLAO,2024 - I,1001,12.4,0.829,0.089,2024,4,27/04/2024,0.03,0,ambas
CALLAO,2024 - I,1820,14.2,0.396,0.028,2024,4,28/04/2024,0.67,0.03,ambas
CALLAO,2024 - I,3497,20.6,0.387,0.018,2024,4,29/04/2024,0,0.67,ambas
CALLAO,2024 - I,1835,16.6,0.477,0.077,2024,4,30/04/2024,0.35,0,ambas
CALLAO,2024 - I,3585,15.1,0.407,0.016,2024,5,01/05/2024,0.62,0.35,ambas
CALLAO,2024 - I,3671,17.7,0.36,0.009,2024,5,02/05/2024,0,0.62,ambas
CALLAO,2024 - I,4315,22.7,0.318,0.011,2024,5,03/05/2024,0,0,ambas
CALLAO,2024 - I,1112,18.6,0.494,0.014,2024,5,04/05/2024,,,solo calidadmp
CALLAO,2024 - I,556,17.1,0.802,0.016,2024,5,05/05/2024,,,solo calidadmp
CALLAO,2024 - I,2429,14.9,0.679,0.015,2024,5,06/05/2024,0.09,,ambas
CALLAO,2024 - I,4125,15.3,0.557,0.02,2024,5,07/05/2024,0,0.09,ambas
CALLAO,2024 - I,2357,13.7,0.486,0.041,2024,5,08/05/2024,0,0,ambas
CALLAO,2024 - I,3033,17.7,0.519,0.017,2024,5,09/05/2024,0,0,ambas
CALLAO,2024 - I,2081,13.9,0.363,0.006,2024,5,10/05/2024,0.1,0,ambas
CALLAO,2024 - I,2202,14.5,0.435,0.013,2024,5,11/05/2024,0.66,0.1,ambas
CALLAO,2024 - I,3248,17.5,0.679,0.082,2024,5,12/05/2024,0.23,0.66,ambas
CALLAO,2024 - I,1934,12.2,0.559,0.08,2024,5,13/05/2024,0,0.23,ambas
CALLAO,2024 - I,1410,12,0.621,0.055,2024,5,14/05/2024,0,0,ambas
CALLAO,2024 - I,837,13,0.31,0.039,2024,5,15/05/2024,0.52,0,ambas
CALLAO,2024 - I,542,17.6,0.88,0.006,2024,5,17/05/2024,0,,ambas
CALLAO,2024 - I,91,7.7,0.43,0.004,2024,5,18/05/2024,0.67,0,ambas
CALLAO,2024 - I,580,11,0.3,0.012,2024,5,25/05/2024,0.55,,ambas
CALLAO,2024 - I,452,13.4,0.686,0.197,2024,5,26/05/2024,0,0.55,ambas
CALLAO,2024 - I,1250,13.1,0.67,0.033,2024,5,30/05/2024,0,,ambas
CALLAO,2024 - I,884,12.6,0.613,0.009,2024,5,31/05/2024,0,0,ambas
CALLAO,2024 - I,2171,13.1,0.504,0.012,2024,6,01/06/2024,0.64,0,ambas
CALLAO,2024 - I,2521,13,0.187,0.01,2024,6,02/06/2024,0.6,0.64,ambas
CALLAO,2024 - I,1430,13.5,0.328,0.011,2024,6,03/06/2024,0,0.6,ambas
CALLAO,2024 - II,3204,13,0.032,0.032,2024,11,01/11/2024,0.82,,ambas
CALLAO,2024 - II,2858,14.9,0.031,0.013,2024,11,02/11/2024,0.87,0.82,ambas
CALLAO,2024 - II,1415,17.5,0,0.013,2024,11,03/11/2024,0.78,0.87,ambas
CALLAO,2024 - II,372,12.8,0.004,0.006,2024,11,04/11/2024,0.91,0.78,ambas
CALLAO,2024 - II,1972,16.8,0.183,0.033,2024,11,05/11/2024,0.98,0.91,ambas
CALLAO,2024 - II,1215,16.4,0.197,0.014,2024,11,06/11/2024,0.58,0.98,ambas
CALLAO,2024 - II,1154,19.1,0.442,0.04,2024,11,07/11/2024,0.85,0.58,ambas
CALLAO,2024 - II,2521,12.4,0.241,0.048,2024,11,08/11/2024,0.73,0.85,ambas
CALLAO,2024 - II,1917,14.4,0.057,0.118,2024,11,09/11/2024,0.95,0.73,ambas
CALLAO,2024 - II,2069,13.8,0.261,0.04,2024,11,10/11/2024,0.65,0.95,ambas
CALLAO,2024 - II,678,20.8,0.049,0.001,2024,11,11/11/2024,1,0.65,ambas
CALLAO,2024 - II,2122,15.9,0.036,0.006,2024,11,14/11/2024,0.8,,ambas
CALLAO,2024 - II,2762,18.4,0.025,0.026,2024,11,15/11/2024,0.7,0.8,ambas
CALLAO,2024 - II,2717,14.1,0.218,0.034,2024,11,16/11/2024,0.92,0.7,ambas
CALLAO,2024 - II,1199,17.4,0.227,0.025,2024,11,17/11/2024,0.89,0.92,ambas
CALLAO,2024 - II,2703,13.7,0.119,0.039,2024,11,18/11/2024,0.43,0.89,ambas
CALLAO,2024 - II,3249,14.9,0.17,0.047,2024,11,19/11/2024,0.52,0.43,ambas
CALLAO,2024 - II,1009,8.9,0.33,0.043,2024,11,20/11/2024,0.85,0.52,ambas
CALLAO,2024 - II,2612,17.3,0.719,0.032,2024,11,21/11/2024,0,0.85,ambas
CALLAO,2024 - II,641,18.5,0.315,0.04,2024,11,22/11/2024,0.14,0,ambas
CALLAO,2024 - II,515,16.7,0.495,0.043,2024,11,23/11/2024,0.11,0.14,ambas
CALLAO,2024 - II,1837,16.4,0.239,0.045,2024,11,25/11/2024,0.24,,ambas
CALLAO,2024 - II,528,16,0.246,0.052,2024,11,26/11/2024,0.75,0.24,ambas
CALLAO,2024 - II,1509,12.4,0.163,0.034,2024,11,27/11/2024,0.58,0.75,ambas
CALLAO,2024 - II,2144,14.8,0.256,0.034,2024,11,28/11/2024,0.48,0.58,ambas
CALLAO,2024 - II,592,13,0.414,0.046,2024,11,29/11/2024,0.07,0.48,ambas
CALLAO,2024 - II,1218,12.9,0.116,0.017,2024,11,30/11/2024,0.63,0.07,ambas
CALLAO,2024 - II,1651,12.7,0.432,0.063,2024,12,01/12/2024,0.33,0.63,ambas
CALLAO,2024 - II,1204,18.3,0.391,0.052,2024,12,02/12/2024,0.39,0.33,ambas
CALLAO,2024 - II,388,23.2,0.312,0.059,2024,12,03/12/2024,0,0.39,ambas
CALLAO,2024 - II,246,12.9,0.488,0.029,2024,12,05/12/2024,0,,ambas
CALLAO,2024 - II,642,9.9,0.245,0.011,2024,12,06/12/2024,0.92,0,ambas
CALLAO,2024 - II,673,6.1,0.658,0.01,2024,12,07/12/2024,0.97,0.92,ambas
CALLAO,2024 - II,1296,11.2,0.088,0.013,2024,12,08/12/2024,0.78,0.97,ambas
CALLAO,2024 - II,1128,9,0.091,0.016,2024,12,09/12/2024,0.93,0.78,ambas
CALLAO,2024 - II,978,11.2,0.675,0.052,2024,12,10/12/2024,0.37,0.93,ambas
CALLAO,2024 - II,1081,11.9,0.114,0.034,2024,12,11/12/2024,0.82,0.37,ambas
CALLAO,2024 - II,2261,12.9,0.449,0.007,2024,12,12/12/2024,0.8,0.82,ambas
CALLAO,2024 - II,2407,12,0.113,0.021,2024,12,16/12/2024,0.39,,ambas
CALLAO,2024 - II,3275,10.3,0.154,0.009,2024,12,17/12/2024,0.6,0.39,ambas
CALLAO,2024 - II,2976,13.2,0.118,0.012,2024,12,18/12/2024,0.71,0.6,ambas
CALLAO,2024 - II,1967,17.3,0.191,0.036,2024,12,19/12/2024,0.65,0.71,ambas
CALLAO,2024 - II,2820,15.7,0.204,0.012,2024,12,20/12/2024,0.49,0.65,ambas
CALLAO,2024 - II,1947,21.3,0.271,0.03,2024,12,21/12/2024,0.57,0.49,ambas
CALLAO,2024 - II,879,16.4,0.085,0.13,2024,12,22/12/2024,0.29,0.57,ambas
CALLAO,2024 - II,1905,17.3,0.034,0.044,2024,12,23/12/2024,0.72,0.29,ambas
CALLAO,2024 - II,899,11.2,0.014,0.062,2024,12,27/12/2024,0.19,,ambas
CALLAO,2024 - II,1067,16.8,0.058,0.086,2024,12,30/12/2024,0.24,,ambas
CALLAO,2024 - II,2059,25.6,0.065,0.102,2024,12,31/12/2024,0.63,0.24,ambas
CALLAO,2024 - II,1578,27.1,0.025,0.092,2025,1,01/01/2025,0.56,0.63,ambas
CALLAO,2024 - II,2025,14.2,0.278,0.079,2025,1,02/01/2025,0.24,0.56,ambas
CALLAO,2024 - II,2703,18.5,0.32,0.021,2025,1,03/01/2025,0.75,0.24,ambas
CALLAO,2024 - II,1702,15.2,0.031,0.001,2025,1,04/01/2025,0.8,0.75,ambas
CALLAO,2024 - II,496,18.6,0.043,0.064,2025,1,05/01/2025,0.81,0.8,ambas
CALLAO,2024 - II,2184,10.5,0.146,0.028,2025,1,18/01/2025,0.74,,ambas
CALLAO,2024 - II,1381,28.6,0.046,0.05,2025,1,19/01/2025,0.54,0.74,ambas
CALLAO,2024 - II,2896,14.3,0.472,0.018,2025,1,20/01/2025,0.32,0.54,ambas
CALLAO,2025 - I,3809,14.3,0.318,0.074,2025,4,22/04/2025,0,,ambas
CALLAO,2025 - I,3777,16.1,0.316,0.03,2025,4,23/04/2025,0.06,0,ambas
CALLAO,2025 - I,3737,16.1,0.224,0.035,2025,4,24/04/2025,0.1,0.06,ambas
CALLAO,2025 - I,2283,16.7,0.228,0.024,2025,4,25/04/2025,0,0.1,ambas
CALLAO,2025 - I,1400,18.7,0.37,0.046,2025,4,26/04/2025,0.39,0,ambas
CALLAO,2025 - I,2816,10.2,0.569,0.026,2025,4,27/04/2025,0.63,0.39,ambas
CALLAO,2025 - I,3504,17.2,0.409,0.125,2025,4,28/04/2025,0.13,0.63,ambas
CALLAO,2025 - I,140,29.9,0.314,0.029,2025,4,29/04/2025,0.2,0.13,ambas
CALLAO,2025 - I,2811,18.5,0.364,0.035,2025,4,30/04/2025,0.5,0.2,ambas
CALLAO,2025 - I,4319,10.9,0.423,0.052,2025,5,01/05/2025,0.19,0.5,ambas
CALLAO,2025 - I,4324,16.4,0.279,0.051,2025,5,02/05/2025,0.5,0.19,ambas
CALLAO,2025 - I,2246,12.1,0.265,0.03,2025,5,03/05/2025,0.32,0.5,ambas
CALLAO,2025 - I,3178,15.4,0.316,0.1,2025,5,04/05/2025,0.07,0.32,ambas
CALLAO,2025 - I,2981,19,0.463,0.026,2025,5,05/05/2025,0.18,0.07,ambas
CALLAO,2025 - I,2636,15.1,0.269,0.131,2025,5,06/05/2025,0.22,0.18,ambas
CALLAO,2025 - I,4036,11.8,0.606,0.118,2025,5,07/05/2025,0,0.22,ambas
CALLAO,2025 - I,3930,12.8,0.391,0.061,2025,5,08/05/2025,0.37,0,ambas
CALLAO,2025 - I,2362,9.5,0.349,0.196,2025,5,09/05/2025,0.2,0.37,ambas
CALLAO,2025 - I,1706,13.4,0.275,0.108,2025,5,10/05/2025,0.41,0.2,ambas
CALLAO,2025 - I,4099,14.8,0.336,0.017,2025,5,11/05/2025,0.63,0.41,ambas
CALLAO,2025 - I,2066,14.3,0.14,0.064,2025,5,12/05/2025,0.7,0.63,ambas
CALLAO,2025 - I,805,8.1,0.337,0.141,2025,5,13/05/2025,0.2,0.7,ambas
CALLAO,2025 - I,1639,12.7,0.424,0.099,2025,5,14/05/2025,0.12,0.2,ambas
CALLAO,2025 - I,4188,12,0.212,0.12,2025,5,17/05/2025,0.5,,ambas
CALLAO,2025 - I,3895,10.6,0.38,0.106,2025,5,18/05/2025,0.34,0.5,ambas
CALLAO,2025 - I,2214,13.1,0.362,0.202,2025,5,19/05/2025,0.47,0.34,ambas
CALLAO,2025 - I,2935,15.7,0.34,0.149,2025,5,20/05/2025,0.48,0.47,ambas
CALLAO,2025 - I,2429,29.5,0.242,0.007,2025,5,21/05/2025,0.04,0.48,ambas
CALLAO,2025 - I,1120,21.9,0.13,0.054,2025,5,26/05/2025,0.74,,ambas
CALLAO,2025 - I,1941,12.7,0.38,0.025,2025,5,27/05/2025,0.14,0.74,ambas
CALLAO,2025 - I,4482,19.5,0.25,0.014,2025,5,30/05/2025,0.87,,ambas
CALLAO,2025 - I,2392,21.2,0.499,0.309,2025,5,31/05/2025,0.1,0.87,ambas
CALLAO,2025 - I,1168,15.7,0.275,0.034,2025,6,01/06/2025,0,0.1,ambas
CALLAO,2025 - I,3766,19.3,0.389,0.018,2025,6,02/06/2025,0.54,0,ambas
CALLAO,2025 - I,179,10.9,0.635,0.228,2025,6,03/06/2025,0,0.54,ambas
CALLAO,2025 - I,5515,23,0.404,0.024,2025,6,04/06/2025,0.47,0,ambas
CALLAO,2025 - I,3854,18.1,0.487,0.056,2025,6,05/06/2025,0.25,0.47,ambas
CALLAO,2025 - I,2027,14.8,0.46,0.012,2025,6,06/06/2025,0,0.25,ambas
CALLAO,2025 - I,376,17.7,0.242,0.043,2025,6,07/06/2025,0.09,0,ambas
CALLAO,2025 - I,1628,18,0.279,0.044,2025,6,08/06/2025,0.14,0.09,ambas
CALLAO,2025 - I,644,20.6,0.391,0.043,2025,6,09/06/2025,0.22,0.14,ambas
CALLAO,2025 - I,621,14.2,0.422,0.066,2025,6,10/06/2025,0,0.22,ambas
CALLAO,2025 - I,2653,18.8,0.731,0.408,2025,6,11/06/2025,0,0,ambas
CALLAO,2025 - I,680,13.3,0.659,0.235,2025,6,12/06/2025,0,0,ambas
CALLAO,2025 - I,441,26.1,0.609,0.099,2025,6,15/06/2025,0,,ambas
CALLAO,2025 - I,561,13.2,0.672,0.191,2025,6,16/06/2025,0,0,ambas
CALLAO,2025 - I,3280,13,0.477,0.05,2025,6,17/06/2025,0.66,0,ambas
CALLAO,2025 - I,586,9,0.626,0.107,2025,6,18/06/2025,0,0.66,ambas
CALLAO,2025 - I,240,3.9,0.401,0.167,2025,6,19/06/2025,0,0,ambas
CALLAO,2025 - I,1791,14.5,0.597,0.108,2025,6,20/06/2025,0,0,ambas
CALLAO,2025 - I,851,30.3,0.609,0.056,2025,6,21/06/2025,0.21,0,ambas
CALLAO,2025 - I,283,7.6,0.465,0.205,2025,6,22/06/2025,0.05,0.21,ambas
CALLAO,2025 - I,152,5,0.623,0.072,2025,6,23/06/2025,0,0.05,ambas
CALLAO,2025 - I,461,9.2,0.564,0.073,2025,6,24/06/2025,0.36,0,ambas
CALLAO,2025 - I,387,8.5,0.657,0.123,2025,6,25/06/2025,0.13,0.36,ambas
CALLAO,2025 - I,499,8.9,0.706,0.149,2025,7,01/07/2025,0.12,,ambas
CALLAO,2025 - I,2904,24.7,0.533,0.135,2025,7,02/07/2025,0.12,0.12,ambas
CALLAO,2025 - I,200,5.9,0.398,0.01,2025,7,03/07/2025,0.23,0.12,ambas
CALLAO,2025 - I,1883,19.1,0.537,0.025,2025,7,04/07/2025,0.54,0.23,ambas
CALLAO,2025 - I,532,11.5,0.744,0.075,2025,7,05/07/2025,0.08,0.54,ambas
CALLAO,2025 - I,452,8.2,0.708,0.03,2025,7,06/07/2025,0,0.08,ambas
CALLAO,2025 - I,239,9.4,0.776,0.023,2025,7,07/07/2025,0,0,ambas
CALLAO,2025 - I,988,18.2,0.494,0.004,2025,7,08/07/2025,0.02,0,ambas
CALLAO,2025 - I,380,8.2,0.442,0.02,2025,7,09/07/2025,0,0.02,ambas
CALLAO,2025 - I,943,14.6,0.747,0.123,2025,7,10/07/2025,0,0,ambas
CALLAO,2025 - I,1167,7.3,0.674,0.074,2025,7,11/07/2025,0,0,ambas
CALLAO,2025 - I,386,5.9,0.608,0.142,2025,7,12/07/2025,0,0,ambas
CALLAO,2025 - I,353,6.9,0.618,0.186,2025,7,13/07/2025,0,0,ambas
CALLAO,2025 - I,446,9.5,0.537,0.133,2025,7,14/07/2025,0,0,ambas
CALLAO,2025 - I,116,5.2,0.856,0.04,2025,7,18/07/2025,0,,ambas
CALLAO,2025 - I,201,7.7,0.679,0.012,2025,7,19/07/2025,0,0,ambas
CALLAO,2025 - I,422,11,0.618,0.007,2025,7,20/07/2025,0,0,ambas
CALLAO,2025 - I,327,7.7,0.482,0.001,2025,7,21/07/2025,0,0,ambas
CALLAO,2025 - I,37,5.4,0.763,0.269,2025,7,22/07/2025,0,0,ambas
CALLAO,2025 - I,545,17.8,0.713,0,2025,7,23/07/2025,0,0,ambas
CALLAO,2025 - II,1098,16.1,0.436,0.005,2025,11,07/11/2025,0.14,,ambas
CALLAO,2025 - II,2178,10.5,0.338,0.029,2025,11,08/11/2025,0.11,0.14,ambas
CALLAO,2025 - II,579,8.4,0.362,0.126,2025,11,09/11/2025,0.42,0.11,ambas
CALLAO,2025 - II,152,9.9,0.451,0.012,2025,11,10/11/2025,0,0.42,ambas
CALLAO,2025 - II,181,13.4,0.231,0.39,2025,11,11/11/2025,,,solo calidadmp
CALLAO,2025 - II,489,36.6,0.582,0.014,2025,11,12/11/2025,0,,ambas
CALLAO,2025 - II,525,17.8,0.002,0,2025,11,29/11/2025,0.43,,ambas
CALLAO,2025 - II,2534,22.6,0,0,2025,11,30/11/2025,0.58,0.43,ambas
CALLAO,2025 - II,1046,17.4,0.063,0.005,2025,12,01/12/2025,0.12,0.58,ambas
CALLAO,2025 - II,1888,12.4,0.144,0.021,2025,12,02/12/2025,0.63,0.12,ambas
CALLAO,2025 - II,762,12.7,0.261,0.05,2025,12,03/12/2025,0.82,0.63,ambas
CALLAO,2025 - II,1862,12.8,0.192,0.089,2025,12,04/12/2025,0.78,0.82,ambas
CALLAO,2025 - II,1720,10.8,0.281,0.105,2025,12,05/12/2025,0.76,0.78,ambas
CALLAO,2025 - II,3614,16,0.274,0.018,2025,12,06/12/2025,0.64,0.76,ambas
CALLAO,2025 - II,1880,20.4,0.119,0.061,2025,12,07/12/2025,0.86,0.64,ambas
CALLAO,2025 - II,1542,15.8,0.217,0.072,2025,12,08/12/2025,0.84,0.86,ambas
CALLAO,2025 - II,1110,9.8,0.189,0.042,2025,12,09/12/2025,0.72,0.84,ambas
CALLAO,2025 - II,369,20.1,0.085,0.064,2025,12,10/12/2025,0.13,0.72,ambas
CALLAO,2025 - II,1366,9.1,0.068,0.03,2025,12,11/12/2025,0.85,0.13,ambas
CALLAO,2025 - II,2039,10.4,0.128,0.051,2025,12,12/12/2025,0.72,0.85,ambas
CALLAO,2025 - II,1693,15.6,0.402,0.196,2025,12,13/12/2025,0.13,0.72,ambas
CALLAO,2025 - II,323,9.6,0.153,0.074,2025,12,14/12/2025,0.11,0.13,ambas
CALLAO,2025 - II,1786,16.4,0.351,0.009,2025,12,15/12/2025,0.04,0.11,ambas
CALLAO,2025 - II,1698,12.5,0.499,0.031,2025,12,16/12/2025,0.89,0.04,ambas
CALLAO,2025 - II,1380,10.6,0.118,0.229,2025,12,17/12/2025,0.41,0.89,ambas
CALLAO,2025 - II,539,6.7,0.124,0.251,2025,12,18/12/2025,0.48,0.41,ambas
CALLAO,2025 - II,887,18.6,0.549,0.116,2025,12,19/12/2025,0,0.48,ambas
CALLAO,2025 - II,3151,25.1,0.219,0.023,2025,12,20/12/2025,0.53,0,ambas
CALLAO,2025 - II,1263,15.5,0.16,0.045,2025,12,21/12/2025,0.48,0.53,ambas
CALLAO,2025 - II,3966,22.6,0.305,0.116,2025,12,22/12/2025,0.31,0.48,ambas
CALLAO,2025 - II,1860,28.9,0.248,0.162,2025,12,23/12/2025,0,0.31,ambas
CALLAO,2025 - II,751,9.2,0.231,0.121,2025,12,27/12/2025,0.26,,ambas
CALLAO,2025 - II,694,14,0.295,0.17,2025,12,28/12/2025,0,0.26,ambas
CALLAO,2025 - II,651,21.2,0.705,0.245,2025,12,29/12/2025,0,0,ambas
CALLAO,2025 - II,66,10.7,0.36,0.273,2025,12,30/12/2025,0,0,ambas
CALLAO,2025 - II,250,14.4,0.15,0,2025,12,31/12/2025,0.15,0,ambas
CALLAO,2025 - II,35,24.8,0.054,0.051,2026,1,01/01/2026,0,0.15,ambas
CALLAO,2025 - II,51,44.3,0.037,0,2026,1,05/01/2026,0,,ambas
CALLAO,2025 - II,5,7.6,0.743,0.2,2026,1,09/01/2026,,,solo calidadmp
CALLAO,2026 - I,3496,15.8,0.089,0.022,2026,4,09/04/2026,0.07,,ambas
CALLAO,2026 - I,861,11.2,0.316,0.182,2026,4,10/04/2026,0,0.07,ambas
CALLAO,2026 - I,3889,18,0.514,0.058,2026,4,11/04/2026,0.18,0,ambas
CALLAO,2026 - I,2456,21.1,0.646,0.143,2026,4,12/04/2026,0,0.18,ambas
CALLAO,2026 - I,1098,16.2,0.54,0.197,2026,4,13/04/2026,0,0,ambas
CALLAO,2026 - I,3073,19.8,0.362,0.068,2026,4,14/04/2026,0,0,ambas
CALLAO,2026 - I,2575,18,0.478,0.041,2026,4,15/04/2026,0,0,ambas
CALLAO,2026 - I,2702,23.6,0.438,0.084,2026,4,16/04/2026,0.02,0,ambas
CALLAO,2026 - I,3546,19.2,0.379,0.048,2026,4,17/04/2026,0.05,0.02,ambas
CALLAO,2026 - I,1985,18.9,0.569,0.064,2026,4,18/04/2026,0,0.05,ambas
CALLAO,2026 - I,3080,19.3,0.644,0.042,2026,4,19/04/2026,0,0,ambas
CALLAO,2026 - I,1012,22.5,0.552,0.035,2026,4,20/04/2026,0,0,ambas
CALLAO,2026 - I,2519,11,0.307,0.017,2026,4,21/04/2026,0.03,0,ambas
CALLAO,2026 - I,5536,16.5,0.346,0,2026,4,22/04/2026,0.22,0.03,ambas
CALLAO,2026 - I,3835,20.8,0.305,0.161,2026,4,23/04/2026,0,0.22,ambas
CALLAO,2026 - I,104,12.6,0.508,0,2026,4,25/04/2026,0,,ambas
CALLAO,2026 - I,56,14.2,0.776,0.327,2026,5,07/05/2026,,,solo calidadmp
CALLAO,2026 - I,98,14.7,0.252,0.084,2026,5,08/05/2026,,,solo calidadmp
CHIMBOTE,2020 - II,423,11,0,0,2020,11,12/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1115,12.4,0,0.001,2020,11,13/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1050,14.3,0,0,2020,11,14/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,958,28.2,0.191,0.021,2020,11,17/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,320,12.2,0,0,2020,11,18/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,631,11.6,0,0.003,2020,11,19/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,478,23.5,0.019,0.006,2020,11,20/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,851,17.4,0.004,0.006,2020,11,21/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1647,29.1,0.029,0,2020,11,22/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1603,33.5,0,0,2020,11,26/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1571,37.8,0,0.021,2020,11,27/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,3099,20,0.001,0,2020,11,28/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,3590,19.4,0.023,0.001,2020,11,29/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1705,20.4,0.008,0.004,2020,11,30/11/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1420,11.7,0.014,0,2020,12,01/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2810,15.9,0.022,0.012,2020,12,02/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1853,13.7,0.009,0.003,2020,12,03/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2643,16.8,0.028,0.001,2020,12,04/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1739,21.2,0.013,0.007,2020,12,05/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1239,11.5,0.019,0.06,2020,12,06/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1929,20.1,0,0.004,2020,12,07/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1135,20.9,0,0.006,2020,12,08/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2986,22.2,0,0.011,2020,12,09/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1334,19.5,0.049,0,2020,12,10/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,4771,32,0,0.004,2020,12,11/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,818,19.6,0,0,2020,12,12/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,3362,31.1,0.002,0,2020,12,13/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1616,20.9,0.003,0.002,2020,12,14/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1851,22.2,0,0.004,2020,12,15/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1826,15.8,0.008,0.014,2020,12,16/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2700,22.1,0.012,0.012,2020,12,17/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2467,27.9,0.002,0.001,2020,12,18/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,981,23.8,0.013,0.003,2020,12,19/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,1754,14.7,0.002,0.028,2020,12,20/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,3152,24.2,0.001,0.004,2020,12,21/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,3516,17.4,0.042,0.006,2020,12,22/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2634,18.8,0.019,0.013,2020,12,23/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2767,20.2,0.004,0.008,2020,12,24/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,434,8.8,0,0.016,2020,12,25/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,3875,19.5,0.007,0.013,2020,12,26/12/2020,,,solo calidadmp
CHIMBOTE,2020 - II,2178,14.8,0.018,0.003,2020,12,27/12/2020,,,solo calidadmp
