PLANTA,TEMPORADA,F. BATCH,%SP+P,ANO,MES,%SP+P ANTERIOR
PISCO SUR,2026 - I,2026-04-17,0.0,2026,4,0.0
PISCO SUR,2026 - I,2026-04-18,0.0,2026,4,0.0
PISCO SUR,2026 - I,2026-04-19,0.2,2026,4,0.0
PISCO SUR,2026 - I,2026-04-22,0.54,2026,4,
PISCO SUR,2026 - I,2026-04-23,0.0,2026,4,0.54
PISCO SUR,2026 - I,2026-04-24,0.6,2026,4,0.0
SAMANCO,2021 - I,2021-04-26,1.0,2021,4,
SAMANCO,2021 - I,2021-04-27,0.69,2021,4,1.0
SAMANCO,2021 - I,2021-04-28,0.65,2021,4,0.69
SAMANCO,2021 - I,2021-04-29,0.13,2021,4,0.65
SAMANCO,2021 - I,2021-05-01,0.65,2021,5,
SAMANCO,2021 - I,2021-05-02,0.09,2021,5,0.65
SAMANCO,2021 - I,2021-05-03,0.6,2021,5,0.09
SAMANCO,2021 - I,2021-05-04,0.43,2021,5,0.6
SAMANCO,2021 - I,2021-05-05,0.6,2021,5,0.43
SAMANCO,2021 - I,2021-05-06,0.11,2021,5,0.6
SAMANCO,2021 - I,2021-05-07,0.29,2021,5,0.11
SAMANCO,2021 - I,2021-05-08,1.0,2021,5,0.29
SAMANCO,2021 - I,2021-05-09,0.54,2021,5,1.0
SAMANCO,2021 - I,2021-05-10,0.21,2021,5,0.54
SAMANCO,2021 - I,2021-05-11,0.01,2021,5,0.21
SAMANCO,2021 - I,2021-05-13,0.83,2021,5,
SAMANCO,2021 - I,2021-05-14,0.06,2021,5,0.83
SAMANCO,2021 - I,2021-05-17,0.41,2021,5,
SAMANCO,2021 - I,2021-05-19,0.02,2021,5,
SAMANCO,2021 - I,2021-05-20,0.58,2021,5,0.02
SAMANCO,2021 - I,2021-05-23,0.16,2021,5,
SAMANCO,2021 - I,2021-05-24,0.0,2021,5,0.16
SAMANCO,2021 - I,2021-05-25,0.74,2021,5,0.0
SAMANCO,2021 - I,2021-05-26,0.39,2021,5,0.74
SAMANCO,2021 - I,2021-05-27,0.5,2021,5,0.39
SAMANCO,2021 - I,2021-05-28,0.66,2021,5,0.5
SAMANCO,2021 - I,2021-05-29,0.54,2021,5,0.66
SAMANCO,2021 - I,2021-05-30,0.51,2021,5,0.54
SAMANCO,2021 - I,2021-06-09,1.0,2021,6,
SAMANCO,2021 - I,2021-06-11,0.78,2021,6,
SAMANCO,2021 - I,2021-06-15,0.28,2021,6,
SAMANCO,2021 - I,2021-06-17,0.56,2021,6,
SAMANCO,2021 - I,2021-06-18,0.41,2021,6,0.56
SAMANCO,2021 - I,2021-06-23,0.17,2021,6,
SAMANCO,2021 - I,2021-06-25,0.14,2021,6,
SAMANCO,2021 - I,2021-06-27,0.33,2021,6,
SAMANCO,2021 - I,2021-06-28,0.41,2021,6,0.33
SAMANCO,2021 - I,2021-06-29,0.45,2021,6,0.41
SAMANCO,2021 - I,2021-06-30,0.61,2021,6,0.45
SAMANCO,2021 - I,2021-07-01,0.43,2021,7,0.61
SAMANCO,2021 - I,2021-07-02,0.67,2021,7,0.43
SAMANCO,2021 - I,2021-07-03,0.52,2021,7,0.67
SAMANCO,2021 - I,2021-07-05,0.89,2021,7,
SAMANCO,2021 - I,2021-07-09,0.0,2021,7,
SAMANCO,2021 - I,2021-07-10,0.91,2021,7,0.0
SAMANCO,2021 - I,2021-07-12,0.0,2021,7,
SAMANCO,2021 - II,2021-11-15,0.67,2021,11,
SAMANCO,2021 - II,2021-11-16,0.0,2021,11,0.67
SAMANCO,2021 - II,2021-11-17,0.21,2021,11,0.0
SAMANCO,2021 - II,2021-11-18,0.24,2021,11,0.21
SAMANCO,2021 - II,2021-11-19,0.19,2021,11,0.24
SAMANCO,2021 - II,2021-11-20,0.19,2021,11,0.19
SAMANCO,2021 - II,2021-11-21,0.47,2021,11,0.19
SAMANCO,2021 - II,2021-11-22,0.22,2021,11,0.47
SAMANCO,2021 - II,2021-11-23,0.0,2021,11,0.22
SAMANCO,2021 - II,2021-11-24,0.12,2021,11,0.0
SAMANCO,2021 - II,2021-11-25,1.0,2021,11,0.12
SAMANCO,2021 - II,2021-11-26,0.27,2021,11,1.0
SAMANCO,2021 - II,2021-11-29,0.14,2021,11,
SAMANCO,2021 - II,2021-11-30,0.0,2021,11,0.14
SAMANCO,2021 - II,2021-12-01,0.26,2021,12,0.0
SAMANCO,2021 - II,2021-12-02,0.16,2021,12,0.26
SAMANCO,2021 - II,2021-12-03,0.0,2021,12,0.16
SAMANCO,2021 - II,2021-12-04,0.61,2021,12,0.0
SAMANCO,2021 - II,2021-12-05,0.31,2021,12,0.61
SAMANCO,2021 - II,2021-12-06,0.94,2021,12,0.31
SAMANCO,2022 - I,2022-05-06,0.28,2022,5,
SAMANCO,2022 - I,2022-05-07,0.42,2022,5,0.28
SAMANCO,2022 - I,2022-05-12,0.0,2022,5,
SAMANCO,2022 - I,2022-05-13,0.06,2022,5,0.0
SAMANCO,2022 - I,2022-05-14,0.28,2022,5,0.06
SAMANCO,2022 - I,2022-05-15,0.0,2022,5,0.28
SAMANCO,2022 - I,2022-05-16,0.08,2022,5,0.0
SAMANCO,2022 - I,2022-05-19,0.2,2022,5,
SAMANCO,2022 - I,2022-05-20,0.41,2022,5,0.2
SAMANCO,2022 - I,2022-05-23,0.0,2022,5,
SAMANCO,2022 - I,2022-05-24,0.14,2022,5,0.0
SAMANCO,2022 - I,2022-05-26,0.17,2022,5,
SAMANCO,2022 - I,2022-05-27,0.54,2022,5,0.17
SAMANCO,2022 - I,2022-05-28,0.39,2022,5,0.54
SAMANCO,2022 - I,2022-05-29,0.48,2022,5,0.39
SAMANCO,2022 - I,2022-05-30,0.48,2022,5,0.48
SAMANCO,2022 - I,2022-05-31,0.0,2022,5,0.48
SAMANCO,2022 - I,2022-06-01,0.23,2022,6,0.0
SAMANCO,2022 - I,2022-06-02,0.21,2022,6,0.23
SAMANCO,2022 - I,2022-06-03,0.78,2022,6,0.21
SAMANCO,2022 - I,2022-06-04,0.91,2022,6,0.78
SAMANCO,2022 - I,2022-06-05,0.64,2022,6,0.91
SAMANCO,2022 - I,2022-06-06,0.55,2022,6,0.64
SAMANCO,2022 - I,2022-06-08,0.86,2022,6,
SAMANCO,2022 - I,2022-06-09,0.94,2022,6,0.86
SAMANCO,2022 - I,2022-06-10,1.0,2022,6,0.94
SAMANCO,2022 - I,2022-06-11,0.87,2022,6,1.0
SAMANCO,2022 - I,2022-06-12,0.82,2022,6,0.87
SAMANCO,2022 - I,2022-06-13,0.93,2022,6,0.82
SAMANCO,2022 - I,2022-06-14,0.11,2022,6,0.93
SAMANCO,2022 - I,2022-06-15,0.1,2022,6,0.11
SAMANCO,2022 - I,2022-06-16,1.0,2022,6,0.1
SAMANCO,2022 - I,2022-06-17,0.39,2022,6,1.0
SAMANCO,2022 - I,2022-06-18,0.06,2022,6,0.39
SAMANCO,2022 - I,2022-06-19,0.35,2022,6,0.06
SAMANCO,2022 - I,2022-06-20,0.91,2022,6,0.35
SAMANCO,2022 - I,2022-06-21,0.36,2022,6,0.91
SAMANCO,2022 - I,2022-06-25,1.0,2022,6,
SAMANCO,2022 - I,2022-07-02,0.22,2022,7,
SAMANCO,2022 - I,2022-07-05,0.76,2022,7,
SAMANCO,2022 - I,2022-07-06,0.95,2022,7,0.76
SAMANCO,2022 - I,2022-07-07,0.93,2022,7,0.95
SAMANCO,2022 - I,2022-07-08,0.82,2022,7,0.93
SAMANCO,2022 - I,2022-07-09,0.6,2022,7,0.82
SAMANCO,2022 - I,2022-07-10,0.7,2022,7,0.6
SAMANCO,2022 - I,2022-07-11,0.92,2022,7,0.7
SAMANCO,2022 - I,2022-07-15,0.0,2022,7,
SAMANCO,2022 - II,2022-11-23,0.96,2022,11,
SAMANCO,2022 - II,2022-11-24,0.78,2022,11,0.96
SAMANCO,2022 - II,2022-11-25,1.0,2022,11,0.78
SAMANCO,2022 - II,2022-11-26,0.82,2022,11,1.0
SAMANCO,2022 - II,2022-11-27,0.62,2022,11,0.82
SAMANCO,2022 - II,2022-11-28,0.09,2022,11,0.62
SAMANCO,2022 - II,2022-11-29,0.65,2022,11,0.09
SAMANCO,2022 - II,2022-11-30,0.8,2022,11,0.65
SAMANCO,2022 - II,2022-12-01,0.43,2022,12,0.8
SAMANCO,2022 - II,2022-12-02,0.0,2022,12,0.43
SAMANCO,2022 - II,2022-12-04,0.87,2022,12,
SAMANCO,2022 - II,2022-12-06,0.11,2022,12,
SAMANCO,2022 - II,2022-12-08,0.59,2022,12,
SAMANCO,2022 - II,2022-12-09,0.75,2022,12,0.59
SAMANCO,2022 - II,2022-12-10,0.98,2022,12,0.75
SAMANCO,2022 - II,2022-12-11,0.64,2022,12,0.98
SAMANCO,2022 - II,2022-12-12,0.24,2022,12,0.64
SAMANCO,2022 - II,2022-12-13,0.85,2022,12,0.24
SAMANCO,2022 - II,2022-12-14,0.42,2022,12,0.85
SAMANCO,2022 - II,2022-12-15,0.43,2022,12,0.42
SAMANCO,2022 - II,2022-12-17,0.33,2022,12,
SAMANCO,2022 - II,2022-12-18,0.32,2022,12,0.33
SAMANCO,2022 - II,2022-12-19,0.43,2022,12,0.32
SAMANCO,2022 - II,2022-12-20,0.44,2022,12,0.43
SAMANCO,2022 - II,2022-12-21,0.0,2022,12,0.44
SAMANCO,2022 - II,2022-12-27,1.0,2022,12,
SAMANCO,2022 - II,2023-01-01,1.0,2023,1,
SAMANCO,2022 - II,2023-01-07,0.0,2023,1,
SAMANCO,2022 - II,2023-01-13,0.37,2023,1,
SAMANCO,2023 - II,2023-10-25,0.34,2023,10,
SAMANCO,2023 - II,2023-10-28,0.69,2023,10,
SAMANCO,2023 - II,2023-10-29,0.02,2023,10,0.69
SAMANCO,2023 - II,2023-10-31,0.46,2023,10,
SAMANCO,2023 - II,2023-11-01,0.84,2023,11,0.46
SAMANCO,2023 - II,2023-11-03,0.53,2023,11,
SAMANCO,2023 - II,2023-11-06,0.23,2023,11,
SAMANCO,2023 - II,2023-11-11,0.0,2023,11,
SAMANCO,2023 - II,2023-11-13,0.61,2023,11,
SAMANCO,2023 - II,2023-11-14,0.23,2023,11,0.61
SAMANCO,2023 - II,2023-11-16,0.0,2023,11,
SAMANCO,2024 - I,2024-04-16,0.0,2024,4,
SAMANCO,2024 - I,2024-04-17,0.0,2024,4,0.0
SAMANCO,2024 - I,2024-04-18,0.0,2024,4,0.0
SAMANCO,2024 - I,2024-04-19,0.16,2024,4,0.0
SAMANCO,2024 - I,2024-04-21,0.1,2024,4,
SAMANCO,2024 - I,2024-04-22,0.41,2024,4,0.1
SAMANCO,2024 - I,2024-04-23,0.22,2024,4,0.41
SAMANCO,2024 - I,2024-04-24,0.0,2024,4,0.22
SAMANCO,2024 - I,2024-04-25,0.0,2024,4,0.0
SAMANCO,2024 - I,2024-04-26,0.0,2024,4,0.0
SAMANCO,2024 - I,2024-04-28,0.05,2024,4,
SAMANCO,2024 - I,2024-04-29,0.06,2024,4,0.05
SAMANCO,2024 - I,2024-05-01,0.34,2024,5,
SAMANCO,2024 - I,2024-05-02,0.24,2024,5,0.34
SAMANCO,2024 - I,2024-05-03,0.0,2024,5,0.24
SAMANCO,2024 - I,2024-05-04,0.35,2024,5,0.0
SAMANCO,2024 - I,2024-05-07,0.2,2024,5,
SAMANCO,2024 - I,2024-05-08,0.17,2024,5,0.2
SAMANCO,2024 - I,2024-05-10,0.28,2024,5,
SAMANCO,2024 - I,2024-05-11,0.5,2024,5,0.28
SAMANCO,2024 - I,2024-05-12,1.0,2024,5,0.5
SAMANCO,2024 - I,2024-05-14,0.55,2024,5,
SAMANCO,2024 - I,2024-05-15,0.92,2024,5,0.55
SAMANCO,2024 - I,2024-05-16,0.5,2024,5,0.92
SAMANCO,2024 - I,2024-05-17,0.0,2024,5,0.5
SAMANCO,2024 - I,2024-05-19,0.75,2024,5,
SAMANCO,2024 - I,2024-05-20,0.11,2024,5,0.75
SAMANCO,2024 - I,2024-05-22,0.31,2024,5,
SAMANCO,2024 - I,2024-05-23,0.54,2024,5,0.31
SAMANCO,2024 - I,2024-05-24,0.25,2024,5,0.54
SAMANCO,2024 - I,2024-05-26,0.41,2024,5,
SAMANCO,2024 - I,2024-05-27,0.14,2024,5,0.41
SAMANCO,2024 - I,2024-05-28,0.73,2024,5,0.14
SAMANCO,2024 - I,2024-05-29,0.32,2024,5,0.73
SAMANCO,2024 - I,2024-05-30,0.07,2024,5,0.32
SAMANCO,2024 - I,2024-05-31,0.09,2024,5,0.07
SAMANCO,2024 - I,2024-06-01,0.54,2024,6,0.09
SAMANCO,2024 - I,2024-06-02,0.51,2024,6,0.54
SAMANCO,2024 - I,2024-06-03,0.43,2024,6,0.51
SAMANCO,2024 - I,2024-06-04,0.56,2024,6,0.43
SAMANCO,2024 - I,2024-06-05,0.34,2024,6,0.56
SAMANCO,2024 - I,2024-06-06,0.5,2024,6,0.34
SAMANCO,2024 - II,2024-11-05,0.26,2024,11,
SAMANCO,2024 - II,2024-11-06,0.0,2024,11,0.26
SAMANCO,2024 - II,2024-11-07,1.0,2024,11,0.0
SAMANCO,2024 - II,2024-11-08,0.62,2024,11,1.0
SAMANCO,2024 - II,2024-11-09,0.21,2024,11,0.62
SAMANCO,2024 - II,2024-11-10,0.49,2024,11,0.21
SAMANCO,2024 - II,2024-11-11,0.46,2024,11,0.49
SAMANCO,2024 - II,2024-11-12,0.87,2024,11,0.46
SAMANCO,2024 - II,2024-11-13,0.31,2024,11,0.87
SAMANCO,2024 - II,2024-11-14,0.52,2024,11,0.31
SAMANCO,2024 - II,2024-11-15,0.44,2024,11,0.52
SAMANCO,2024 - II,2024-11-16,0.48,2024,11,0.44
SAMANCO,2024 - II,2024-11-17,0.41,2024,11,0.48
SAMANCO,2024 - II,2024-11-18,0.47,2024,11,0.41
SAMANCO,2024 - II,2024-11-19,0.4,2024,11,0.47
SAMANCO,2024 - II,2024-11-20,0.34,2024,11,0.4
SAMANCO,2024 - II,2024-11-21,0.67,2024,11,0.34
SAMANCO,2024 - II,2024-11-22,0.07,2024,11,0.67
SAMANCO,2024 - II,2024-11-23,0.36,2024,11,0.07
SAMANCO,2024 - II,2024-11-24,0.0,2024,11,0.36
SAMANCO,2024 - II,2024-11-25,0.9,2024,11,0.0
SAMANCO,2024 - II,2024-11-26,0.6,2024,11,0.9
SAMANCO,2024 - II,2024-11-27,0.24,2024,11,0.6
SAMANCO,2024 - II,2024-12-03,0.08,2024,12,
SAMANCO,2024 - II,2024-12-04,0.0,2024,12,0.08
SAMANCO,2024 - II,2024-12-07,1.0,2024,12,
SAMANCO,2024 - II,2024-12-08,0.32,2024,12,1.0
SAMANCO,2024 - II,2024-12-09,0.79,2024,12,0.32
SAMANCO,2024 - II,2024-12-12,0.1,2024,12,
SAMANCO,2024 - II,2024-12-13,0.07,2024,12,0.1
SAMANCO,2024 - II,2024-12-14,0.16,2024,12,0.07
SAMANCO,2024 - II,2024-12-16,0.25,2024,12,
SAMANCO,2024 - II,2024-12-17,0.56,2024,12,0.25
SAMANCO,2024 - II,2024-12-19,0.0,2024,12,
SAMANCO,2024 - II,2024-12-20,0.04,2024,12,0.0
SAMANCO,2024 - II,2024-12-21,0.37,2024,12,0.04
SAMANCO,2024 - II,2024-12-22,0.1,2024,12,0.37
SAMANCO,2024 - II,2024-12-23,0.33,2024,12,0.1
SAMANCO,2024 - II,2024-12-26,0.45,2024,12,
SAMANCO,2024 - II,2024-12-27,0.31,2024,12,0.45
SAMANCO,2024 - II,2024-12-30,0.45,2024,12,
SAMANCO,2024 - II,2025-01-01,0.0,2025,1,
SAMANCO,2024 - II,2025-01-02,0.0,2025,1,0.0
SAMANCO,2024 - II,2025-01-03,0.0,2025,1,0.0
SAMANCO,2024 - II,2025-01-05,0.0,2025,1,
SAMANCO,2024 - II,2025-01-06,0.27,2025,1,0.0
SAMANCO,2024 - II,2025-01-07,0.04,2025,1,0.27
SAMANCO,2024 - II,2025-01-08,0.0,2025,1,0.04
SAMANCO,2024 - II,2025-01-09,0.09,2025,1,0.0
SAMANCO,2024 - II,2025-01-11,0.16,2025,1,
SAMANCO,2024 - II,2025-01-12,0.28,2025,1,0.16
SAMANCO,2024 - II,2025-01-13,0.39,2025,1,0.28
SAMANCO,2025 - I,2025-04-23,0.42,2025,4,
SAMANCO,2025 - I,2025-04-24,0.01,2025,4,0.42
SAMANCO,2025 - I,2025-04-25,0.0,2025,4,0.01
SAMANCO,2025 - I,2025-04-27,0.73,2025,4,
SAMANCO,2025 - I,2025-04-28,0.0,2025,4,0.73
SAMANCO,2025 - I,2025-04-29,0.28,2025,4,0.0
SAMANCO,2025 - I,2025-04-30,0.0,2025,4,0.28
SAMANCO,2025 - I,2025-05-01,0.4,2025,5,0.0
SAMANCO,2025 - I,2025-05-02,0.41,2025,5,0.4
SAMANCO,2025 - I,2025-05-03,0.33,2025,5,0.41
SAMANCO,2025 - I,2025-05-04,0.0,2025,5,0.33
SAMANCO,2025 - I,2025-05-05,0.04,2025,5,0.0
SAMANCO,2025 - I,2025-05-06,0.0,2025,5,0.04
SAMANCO,2025 - I,2025-05-07,0.0,2025,5,0.0
SAMANCO,2025 - I,2025-05-09,0.28,2025,5,
SAMANCO,2025 - I,2025-05-10,0.17,2025,5,0.28
SAMANCO,2025 - I,2025-05-11,0.58,2025,5,0.17
SAMANCO,2025 - I,2025-05-12,0.16,2025,5,0.58
SAMANCO,2025 - I,2025-05-13,0.0,2025,5,0.16
SAMANCO,2025 - I,2025-05-14,0.3,2025,5,0.0
SAMANCO,2025 - I,2025-05-15,0.0,2025,5,0.3
SAMANCO,2025 - I,2025-05-17,0.31,2025,5,
SAMANCO,2025 - I,2025-05-18,0.0,2025,5,0.31
SAMANCO,2025 - I,2025-05-19,0.28,2025,5,0.0
SAMANCO,2025 - I,2025-05-20,0.59,2025,5,0.28
SAMANCO,2025 - I,2025-05-24,0.48,2025,5,
SAMANCO,2025 - I,2025-05-27,0.29,2025,5,
SAMANCO,2025 - I,2025-05-30,0.21,2025,5,
SAMANCO,2025 - I,2025-05-31,0.0,2025,5,0.21
SAMANCO,2025 - I,2025-06-01,0.0,2025,6,0.0
SAMANCO,2025 - I,2025-06-02,0.0,2025,6,0.0
SAMANCO,2025 - I,2025-06-03,0.0,2025,6,0.0
SAMANCO,2025 - I,2025-06-24,0.0,2025,6,
SAMANCO,2025 - I,2025-06-25,0.0,2025,6,0.0
SUPE,2021 - I,2021-04-30,0.45,2021,4,
SUPE,2021 - I,2021-05-01,0.6,2021,5,0.45
SUPE,2021 - I,2021-05-03,0.73,2021,5,
SUPE,2021 - I,2021-05-04,0.12,2021,5,0.73
SUPE,2021 - I,2021-05-05,0.23,2021,5,0.12
SUPE,2021 - I,2021-05-06,0.34,2021,5,0.23
SUPE,2021 - I,2021-05-07,0.36,2021,5,0.34
SUPE,2021 - I,2021-05-08,0.68,2021,5,0.36
SUPE,2021 - I,2021-05-09,0.23,2021,5,0.68
SUPE,2021 - I,2021-05-10,0.42,2021,5,0.23
SUPE,2021 - I,2021-05-11,0.33,2021,5,0.42
SUPE,2021 - I,2021-05-14,0.8,2021,5,
SUPE,2021 - I,2021-05-23,1.0,2021,5,
SUPE,2021 - I,2021-05-24,0.87,2021,5,1.0
SUPE,2021 - I,2021-05-25,1.0,2021,5,0.87
SUPE,2021 - I,2021-05-30,0.68,2021,5,
SUPE,2021 - I,2021-06-03,1.0,2021,6,
SUPE,2021 - I,2021-06-04,1.0,2021,6,1.0
SUPE,2021 - II,2021-11-15,0.88,2021,11,
SUPE,2021 - II,2021-11-16,0.79,2021,11,0.88
SUPE,2021 - II,2021-11-17,1.0,2021,11,0.79
SUPE,2021 - II,2021-11-18,0.83,2021,11,1.0
SUPE,2021 - II,2021-11-19,0.61,2021,11,0.83
SUPE,2021 - II,2021-11-20,0.93,2021,11,0.61
SUPE,2021 - II,2021-11-21,1.0,2021,11,0.93
SUPE,2021 - II,2021-11-22,0.93,2021,11,1.0
SUPE,2021 - II,2021-11-23,0.65,2021,11,0.93
SUPE,2021 - II,2021-11-24,0.84,2021,11,0.65
SUPE,2021 - II,2021-11-25,0.89,2021,11,0.84
SUPE,2021 - II,2021-11-26,0.35,2021,11,0.89
SUPE,2021 - II,2021-11-27,0.63,2021,11,0.35
SUPE,2021 - II,2021-11-28,0.69,2021,11,0.63
SUPE,2021 - II,2021-11-29,0.96,2021,11,0.69
SUPE,2021 - II,2021-12-01,0.48,2021,12,
SUPE,2021 - II,2021-12-02,0.75,2021,12,0.48
SUPE,2021 - II,2021-12-03,0.9,2021,12,0.75
SUPE,2021 - II,2021-12-04,0.67,2021,12,0.9
SUPE,2021 - II,2021-12-05,1.0,2021,12,0.67
SUPE,2021 - II,2021-12-06,0.67,2021,12,1.0
SUPE,2021 - II,2021-12-07,0.65,2021,12,0.67
SUPE,2021 - II,2021-12-08,1.0,2021,12,0.65
SUPE,2021 - II,2021-12-09,1.0,2021,12,1.0
SUPE,2021 - II,2021-12-10,1.0,2021,12,1.0
SUPE,2021 - II,2021-12-11,1.0,2021,12,1.0
SUPE,2021 - II,2021-12-12,1.0,2021,12,1.0
SUPE,2021 - II,2021-12-13,1.0,2021,12,1.0
SUPE,2021 - II,2021-12-15,1.0,2021,12,
SUPE,2021 - II,2021-12-16,0.27,2021,12,1.0
SUPE,2021 - II,2021-12-17,0.36,2021,12,0.27
SUPE,2022 - I,2022-05-05,0.38,2022,5,
SUPE,2022 - I,2022-05-06,0.57,2022,5,0.38
SUPE,2022 - I,2022-05-07,0.63,2022,5,0.57
SUPE,2022 - I,2022-05-08,0.58,2022,5,0.63
SUPE,2022 - I,2022-05-11,0.66,2022,5,
SUPE,2022 - I,2022-05-12,0.57,2022,5,0.66
SUPE,2022 - I,2022-05-13,0.14,2022,5,0.57
SUPE,2022 - I,2022-05-14,0.24,2022,5,0.14
SUPE,2022 - I,2022-05-16,0.3,2022,5,
SUPE,2022 - I,2022-05-17,0.0,2022,5,0.3
SUPE,2022 - I,2022-05-19,0.09,2022,5,
SUPE,2022 - I,2022-05-21,0.21,2022,5,
SUPE,2022 - I,2022-05-22,0.0,2022,5,0.21
SUPE,2022 - I,2022-05-23,0.0,2022,5,0.0
SUPE,2022 - I,2022-05-24,0.0,2022,5,0.0
SUPE,2022 - I,2022-05-26,0.14,2022,5,
SUPE,2022 - I,2022-05-27,0.86,2022,5,0.14
SUPE,2022 - I,2022-05-28,0.26,2022,5,0.86
SUPE,2022 - I,2022-05-29,1.0,2022,5,0.26
SUPE,2022 - I,2022-05-30,0.57,2022,5,1.0
SUPE,2022 - I,2022-05-31,0.2,2022,5,0.57
SUPE,2022 - I,2022-06-01,0.93,2022,6,0.2
SUPE,2022 - I,2022-06-02,0.66,2022,6,0.93
SUPE,2022 - I,2022-06-03,0.35,2022,6,0.66
SUPE,2022 - I,2022-06-09,0.47,2022,6,
SUPE,2022 - I,2022-06-10,1.0,2022,6,0.47
SUPE,2022 - I,2022-06-11,1.0,2022,6,1.0
SUPE,2022 - I,2022-06-12,0.67,2022,6,1.0
SUPE,2022 - I,2022-06-13,0.98,2022,6,0.67
SUPE,2022 - I,2022-06-15,0.67,2022,6,
SUPE,2022 - I,2022-06-16,0.96,2022,6,0.67
SUPE,2022 - I,2022-06-17,0.25,2022,6,0.96
SUPE,2022 - I,2022-06-18,0.72,2022,6,0.25
SUPE,2022 - I,2022-06-19,0.45,2022,6,0.72
SUPE,2022 - I,2022-06-20,0.5,2022,6,0.45
SUPE,2022 - I,2022-06-21,0.75,2022,6,0.5
SUPE,2022 - I,2022-06-22,0.79,2022,6,0.75
SUPE,2022 - I,2022-07-02,0.78,2022,7,
SUPE,2022 - I,2022-07-03,0.94,2022,7,0.78
SUPE,2022 - I,2022-07-05,1.0,2022,7,
SUPE,2022 - I,2022-07-06,1.0,2022,7,1.0
SUPE,2022 - I,2022-07-07,0.69,2022,7,1.0
SUPE,2022 - I,2022-07-09,1.0,2022,7,
SUPE,2022 - I,2022-07-11,0.78,2022,7,
SUPE,2022 - II,2022-11-23,0.64,2022,11,
SUPE,2022 - II,2022-11-26,1.0,2022,11,
SUPE,2022 - II,2022-11-28,1.0,2022,11,
SUPE,2022 - II,2022-11-30,0.45,2022,11,
SUPE,2022 - II,2022-12-04,0.22,2022,12,
SUPE,2022 - II,2022-12-05,0.94,2022,12,0.22
SUPE,2022 - II,2022-12-06,0.78,2022,12,0.94
SUPE,2022 - II,2022-12-08,0.69,2022,12,
SUPE,2022 - II,2022-12-09,1.0,2022,12,0.69
SUPE,2022 - II,2022-12-10,1.0,2022,12,1.0
SUPE,2022 - II,2022-12-12,0.48,2022,12,
SUPE,2022 - II,2022-12-14,0.39,2022,12,
SUPE,2022 - II,2022-12-15,0.1,2022,12,0.39
SUPE,2022 - II,2022-12-16,0.05,2022,12,0.1
SUPE,2022 - II,2022-12-17,0.28,2022,12,0.05
SUPE,2022 - II,2022-12-18,0.24,2022,12,0.28
SUPE,2022 - II,2022-12-19,0.86,2022,12,0.24
SUPE,2022 - II,2022-12-20,0.3,2022,12,0.86
SUPE,2022 - II,2022-12-21,0.0,2022,12,0.3
SUPE,2022 - II,2022-12-22,0.0,2022,12,0.0
SUPE,2022 - II,2022-12-27,1.0,2022,12,
SUPE,2022 - II,2022-12-29,0.81,2022,12,
SUPE,2022 - II,2022-12-30,0.69,2022,12,0.81
SUPE,2022 - II,2023-01-02,0.48,2023,1,
SUPE,2022 - II,2023-01-14,0.0,2023,1,
SUPE,2023 - II,2023-10-21,0.28,2023,10,
SUPE,2023 - II,2023-10-22,0.16,2023,10,0.28
SUPE,2023 - II,2023-10-25,1.0,2023,10,
SUPE,2023 - II,2023-10-26,1.0,2023,10,1.0
SUPE,2023 - II,2023-10-31,0.54,2023,10,
SUPE,2023 - II,2023-11-01,0.8,2023,11,0.54
SUPE,2023 - II,2023-11-02,0.88,2023,11,0.8
SUPE,2023 - II,2023-11-03,0.42,2023,11,0.88
SUPE,2023 - II,2023-11-05,0.17,2023,11,
SUPE,2023 - II,2023-11-06,0.42,2023,11,0.17
SUPE,2023 - II,2023-11-07,0.3,2023,11,0.42
SUPE,2023 - II,2023-11-08,0.41,2023,11,0.3
SUPE,2023 - II,2023-11-09,0.0,2023,11,0.41
SUPE,2023 - II,2023-11-11,0.3,2023,11,
SUPE,2023 - II,2023-11-12,0.0,2023,11,0.3
SUPE,2023 - II,2023-11-13,0.32,2023,11,0.0
SUPE,2023 - II,2023-11-14,0.85,2023,11,0.32
SUPE,2023 - II,2023-11-15,1.0,2023,11,0.85
SUPE,2023 - II,2023-11-21,0.85,2023,11,
SUPE,2023 - II,2023-11-22,1.0,2023,11,0.85
SUPE,2023 - II,2023-11-23,0.28,2023,11,1.0
SUPE,2023 - II,2023-11-28,1.0,2023,11,
SUPE,2023 - II,2023-11-30,1.0,2023,11,
SUPE,2023 - II,2023-12-01,0.65,2023,12,1.0
SUPE,2024 - I,2024-04-17,0.0,2024,4,
SUPE,2024 - I,2024-04-19,0.0,2024,4,
SUPE,2024 - I,2024-04-24,0.25,2024,4,
SUPE,2024 - I,2024-04-25,0.37,2024,4,0.25
SUPE,2024 - I,2024-04-27,0.59,2024,4,
SUPE,2024 - I,2024-04-28,1.0,2024,4,0.59
SUPE,2024 - I,2024-04-29,0.42,2024,4,1.0
SUPE,2024 - I,2024-04-30,1.0,2024,4,0.42
SUPE,2024 - I,2024-05-01,0.4,2024,5,1.0
SUPE,2024 - I,2024-05-02,0.37,2024,5,0.4
SUPE,2024 - I,2024-05-03,0.0,2024,5,0.37
SUPE,2024 - I,2024-05-04,0.0,2024,5,0.0
SUPE,2024 - I,2024-05-05,0.55,2024,5,0.0
SUPE,2024 - I,2024-05-06,0.0,2024,5,0.55
