PLANTA,TEMPORADA,Fecha_Batch,DESCARG,TDC_POND,JUVX2,Munida_pond,ANO,MES
CHIMBOTE,2025 - II,30/12/2025,819,11.2,0.019,0,2025,12
CHIMBOTE,2025 - II,31/12/2025,992,9.5,0.013,0.013,2025,12
CHIMBOTE,2025 - II,01/01/2026,903,12.5,0.026,0,2026,1
CHIMBOTE,2025 - II,02/01/2026,1957,19.9,0.341,0,2026,1
CHIMBOTE,2025 - II,03/01/2026,3376,25.4,0.073,0.007,2026,1
CHIMBOTE,2025 - II,04/01/2026,643,14.3,0.049,0.038,2026,1
CHIMBOTE,2025 - II,05/01/2026,1345,12.6,0.088,0.024,2026,1
CHIMBOTE,2025 - II,06/01/2026,1357,20.4,0.174,0.054,2026,1
CHIMBOTE,2025 - II,07/01/2026,909,9.9,0.269,0.114,2026,1
CHIMBOTE,2025 - II,08/01/2026,2390,14.7,0.077,0.072,2026,1
CHIMBOTE,2025 - II,09/01/2026,3882,18.2,0.153,0.006,2026,1
CHIMBOTE,2025 - II,10/01/2026,1879,11.2,0.067,0.002,2026,1
CHIMBOTE,2025 - II,12/01/2026,289,21.2,0.019,0.035,2026,1
CHIMBOTE,2026 - I,09/04/2026,111,2.5,0.876,0,2026,4
CHIMBOTE,2026 - I,10/04/2026,259,15.7,0.095,0.011,2026,4
CHIMBOTE,2026 - I,11/04/2026,244,14.5,0.806,0.054,2026,4
CHIMBOTE,2026 - I,14/04/2026,279,8,0.659,0,2026,4
CHIMBOTE,2026 - I,15/04/2026,381,6.3,0.932,0,2026,4
CHIMBOTE,2026 - I,17/04/2026,217,16.4,0.797,0.002,2026,4
CHIMBOTE,2026 - I,20/04/2026,260,12.7,0.447,0.001,2026,4
MALABRIGO,2020 - II,12/11/2020,2261,12.1,0.004,0,2020,11
MALABRIGO,2020 - II,13/11/2020,1694,9.5,0,0,2020,11
MALABRIGO,2020 - II,14/11/2020,822,9.8,0,0,2020,11
MALABRIGO,2020 - II,15/11/2020,1384,10.2,0,0,2020,11
MALABRIGO,2020 - II,16/11/2020,2117,12.2,0,0,2020,11
MALABRIGO,2020 - II,17/11/2020,3372,16.9,0,0,2020,11
MALABRIGO,2020 - II,18/11/2020,1635,14.2,0,0.003,2020,11
MALABRIGO,2020 - II,19/11/2020,1351,11.1,0,0,2020,11
MALABRIGO,2020 - II,20/11/2020,1927,12.7,0,0.001,2020,11
MALABRIGO,2020 - II,21/11/2020,1682,11.8,0,0.004,2020,11
MALABRIGO,2020 - II,22/11/2020,3874,15.6,0.008,0,2020,11
MALABRIGO,2020 - II,23/11/2020,3332,16.6,0.013,0,2020,11
MALABRIGO,2020 - II,24/11/2020,2955,22.2,0,0,2020,11
MALABRIGO,2020 - II,25/11/2020,3306,19,0.018,0,2020,11
MALABRIGO,2020 - II,26/11/2020,1998,17.9,0,0.001,2020,11
MALABRIGO,2020 - II,27/11/2020,4211,15.5,0,0.001,2020,11
MALABRIGO,2020 - II,28/11/2020,2104,15.9,0.011,0,2020,11
MALABRIGO,2020 - II,29/11/2020,2226,17,0.005,0,2020,11
MALABRIGO,2020 - II,30/11/2020,2376,18.5,0.044,0,2020,11
MALABRIGO,2020 - II,01/12/2020,2350,14.2,0,0,2020,12
MALABRIGO,2020 - II,02/12/2020,3084,25.3,0.011,0.043,2020,12
MALABRIGO,2020 - II,04/12/2020,938,30.1,0,0,2020,12
MALABRIGO,2020 - II,05/12/2020,336,13,0,0.004,2020,12
MALABRIGO,2020 - II,06/12/2020,3552,16.5,0.013,0.016,2020,12
MALABRIGO,2020 - II,07/12/2020,3916,15.8,0,0.002,2020,12
MALABRIGO,2020 - II,08/12/2020,3227,18.1,0,0.016,2020,12
MALABRIGO,2020 - II,09/12/2020,2608,18.9,0,0,2020,12
MALABRIGO,2020 - II,10/12/2020,3569,19.7,0,0,2020,12
MALABRIGO,2020 - II,11/12/2020,1453,19.3,0.002,0.005,2020,12
MALABRIGO,2020 - II,12/12/2020,3201,16.8,0,0,2020,12
MALABRIGO,2020 - II,13/12/2020,3262,14.3,0,0,2020,12
MALABRIGO,2020 - II,14/12/2020,4316,23.4,0.002,0.005,2020,12
MALABRIGO,2020 - II,15/12/2020,1699,28.4,0,0,2020,12
MALABRIGO,2020 - II,17/12/2020,2721,12.8,0,0.001,2020,12
MALABRIGO,2020 - II,18/12/2020,2645,12.6,0.006,0.004,2020,12
MALABRIGO,2020 - II,19/12/2020,2734,13.7,0,0.004,2020,12
MALABRIGO,2020 - II,20/12/2020,2686,12.4,0.003,0.007,2020,12
MALABRIGO,2020 - II,21/12/2020,1138,8.7,0,0.003,2020,12
MALABRIGO,2020 - II,22/12/2020,3060,15,0,0.022,2020,12
MALABRIGO,2020 - II,23/12/2020,2961,18.2,0.004,0.039,2020,12
MALABRIGO,2020 - II,24/12/2020,2844,14.9,0.002,0.018,2020,12
MALABRIGO,2020 - II,25/12/2020,1184,11.6,0.013,0.027,2020,12
MALABRIGO,2020 - II,26/12/2020,3905,18.1,0.002,0.006,2020,12
MALABRIGO,2020 - II,27/12/2020,3270,15.9,0,0.018,2020,12
MALABRIGO,2020 - II,28/12/2020,2710,15.5,0,0.002,2020,12
MALABRIGO,2020 - II,29/12/2020,3204,16.9,0,0.087,2020,12
MALABRIGO,2020 - II,30/12/2020,2763,15.6,0.004,0.059,2020,12
MALABRIGO,2020 - II,31/12/2020,2426,15.5,0.017,0.015,2020,12
MALABRIGO,2020 - II,01/01/2021,2997,20.8,0,0.008,2021,1
MALABRIGO,2020 - II,02/01/2021,2550,21.8,0.001,0.093,2021,1
MALABRIGO,2020 - II,03/01/2021,3958,17.2,0,0,2021,1
MALABRIGO,2020 - II,04/01/2021,1561,13.9,0,0.038,2021,1
MALABRIGO,2020 - II,05/01/2021,3774,16.4,0,0.018,2021,1
MALABRIGO,2020 - II,06/01/2021,2494,16.2,0,0.009,2021,1
MALABRIGO,2020 - II,07/01/2021,2546,23.6,0,0.031,2021,1
MALABRIGO,2020 - II,08/01/2021,3288,27,0,0.039,2021,1
MALABRIGO,2020 - II,09/01/2021,2755,20.5,0.014,0.012,2021,1
MALABRIGO,2020 - II,10/01/2021,2731,25.2,0,0.008,2021,1
MALABRIGO,2020 - II,11/01/2021,3500,24.2,0,0.02,2021,1
MALABRIGO,2020 - II,12/01/2021,806,28.9,0,0.087,2021,1
MALABRIGO,2020 - II,16/01/2021,592,11.4,0.005,0.008,2021,1
MALABRIGO,2020 - II,17/01/2021,1192,20.8,0.051,0.15,2021,1
MALABRIGO,2020 - II,18/01/2021,931,14.4,0,0.019,2021,1
MALABRIGO,2020 - II,19/01/2021,97,10.3,0,0,2021,1
MALABRIGO,2020 - II,20/01/2021,231,10.1,0,0,2021,1
MALABRIGO,2020 - II,21/01/2021,45,8.8,0,0,2021,1
MALABRIGO,2020 - II,22/01/2021,167,14.2,0.093,0.054,2021,1
MALABRIGO,2021 - I,27/04/2021,489,9.4,0.169,0,2021,4
MALABRIGO,2021 - I,28/04/2021,2230,11.9,0.116,0,2021,4
MALABRIGO,2021 - I,29/04/2021,999,16.9,0.118,0,2021,4
MALABRIGO,2021 - I,30/04/2021,736,11.3,0.264,0,2021,4
MALABRIGO,2021 - I,01/05/2021,1248,11.7,0.194,0,2021,5
MALABRIGO,2021 - I,02/05/2021,2074,17.3,0.071,0.038,2021,5
MALABRIGO,2021 - I,03/05/2021,1388,22.2,0,0.035,2021,5
MALABRIGO,2021 - I,04/05/2021,3170,15.5,0.02,0,2021,5
MALABRIGO,2021 - I,05/05/2021,3812,17,0.026,0.044,2021,5
MALABRIGO,2021 - I,06/05/2021,2368,14.1,0.076,0.033,2021,5
MALABRIGO,2021 - I,07/05/2021,3624,15.3,0.073,0.001,2021,5
MALABRIGO,2021 - I,08/05/2021,2403,19.2,0.06,0.002,2021,5
MALABRIGO,2021 - I,09/05/2021,2755,20.8,0.058,0.002,2021,5
MALABRIGO,2021 - I,10/05/2021,2111,14.9,0.125,0.007,2021,5
MALABRIGO,2021 - I,11/05/2021,2828,25.7,0.148,0.029,2021,5
MALABRIGO,2021 - I,12/05/2021,1584,27.5,0.058,0.092,2021,5
MALABRIGO,2021 - I,13/05/2021,2216,13.5,0.009,0.003,2021,5
MALABRIGO,2021 - I,14/05/2021,3375,18.3,0.026,0,2021,5
MALABRIGO,2021 - I,22/05/2021,713,6.6,0.308,0.007,2021,5
MALABRIGO,2021 - I,24/05/2021,1424,20,0.074,0.003,2021,5
MALABRIGO,2021 - I,25/05/2021,2370,16.1,0.057,0.004,2021,5
MALABRIGO,2021 - I,26/05/2021,2796,25.2,0.088,0,2021,5
MALABRIGO,2021 - I,27/05/2021,3274,16.3,0.16,0,2021,5
MALABRIGO,2021 - I,28/05/2021,3907,20.3,0.098,0,2021,5
MALABRIGO,2021 - I,29/05/2021,3761,21.1,0.349,0,2021,5
MALABRIGO,2021 - I,30/05/2021,322,11.8,0.331,0,2021,5
MALABRIGO,2021 - I,31/05/2021,2688,12.2,0.203,0,2021,5
MALABRIGO,2021 - I,01/06/2021,1635,25.2,0.147,0,2021,6
MALABRIGO,2021 - I,03/06/2021,1699,13,0.149,0,2021,6
MALABRIGO,2021 - I,04/06/2021,3921,16,0.162,0,2021,6
MALABRIGO,2021 - I,05/06/2021,2690,19.2,0.155,0,2021,6
MALABRIGO,2021 - I,06/06/2021,3462,13.8,0.093,0,2021,6
MALABRIGO,2021 - I,07/06/2021,3473,15.8,0.188,0,2021,6
MALABRIGO,2021 - I,08/06/2021,3743,16.1,0.122,0,2021,6
MALABRIGO,2021 - I,09/06/2021,1904,24,0.193,0.001,2021,6
MALABRIGO,2021 - I,10/06/2021,1872,15.9,0.214,0,2021,6
MALABRIGO,2021 - I,12/06/2021,626,29.4,0.046,0,2021,6
MALABRIGO,2021 - I,13/06/2021,3009,12.7,0.044,0,2021,6
MALABRIGO,2021 - I,14/06/2021,2971,15.7,0.086,0,2021,6
MALABRIGO,2021 - I,15/06/2021,2872,20,0.135,0,2021,6
MALABRIGO,2021 - I,16/06/2021,3225,14.7,0.073,0,2021,6
MALABRIGO,2021 - I,17/06/2021,3241,17.1,0.149,0,2021,6
MALABRIGO,2021 - I,18/06/2021,3488,23.5,0.208,0,2021,6
MALABRIGO,2021 - I,19/06/2021,1462,19.1,0.394,0,2021,6
MALABRIGO,2021 - I,21/06/2021,2443,52,0.331,0,2021,6
MALABRIGO,2021 - I,23/06/2021,1012,31.6,0.128,0,2021,6
MALABRIGO,2021 - I,24/06/2021,2242,20,0.151,0,2021,6
MALABRIGO,2021 - I,25/06/2021,832,16.4,0.062,0.008,2021,6
MALABRIGO,2021 - I,27/06/2021,2058,17.9,0.148,0,2021,6
MALABRIGO,2021 - I,28/06/2021,3040,24.4,0.061,0.005,2021,6
MALABRIGO,2021 - I,29/06/2021,1904,16.1,0.027,0,2021,6
MALABRIGO,2021 - I,30/06/2021,519,11.7,0.039,0,2021,6
MALABRIGO,2021 - I,01/07/2021,974,28.3,0.027,0.015,2021,7
MALABRIGO,2021 - I,03/07/2021,1515,15,0,0,2021,7
MALABRIGO,2021 - I,05/07/2021,587,26.2,0,0,2021,7
MALABRIGO,2021 - II,15/11/2021,1735,13,0,0,2021,11
MALABRIGO,2021 - II,16/11/2021,1320,11.8,0.09,0,2021,11
MALABRIGO,2021 - II,17/11/2021,3940,21.9,0.003,0,2021,11
MALABRIGO,2021 - II,18/11/2021,3980,17.8,0.029,0,2021,11
MALABRIGO,2021 - II,19/11/2021,3378,14.6,0.003,0,2021,11
MALABRIGO,2021 - II,20/11/2021,2152,15.7,0.016,0,2021,11
MALABRIGO,2021 - II,21/11/2021,3052,21.2,0,0,2021,11
MALABRIGO,2021 - II,22/11/2021,1639,23.6,0.035,0,2021,11
MALABRIGO,2021 - II,23/11/2021,2166,19.8,0.004,0,2021,11
MALABRIGO,2021 - II,24/11/2021,3731,14.3,0.082,0,2021,11
MALABRIGO,2021 - II,25/11/2021,4033,17.4,0.07,0,2021,11
MALABRIGO,2021 - II,26/11/2021,3693,17.9,0.061,0,2021,11
MALABRIGO,2021 - II,27/11/2021,3169,17.5,0.082,0,2021,11
MALABRIGO,2021 - II,28/11/2021,2256,18.3,0.009,0.014,2021,11
MALABRIGO,2021 - II,04/12/2021,1439,13.4,0.001,0,2021,12
MALABRIGO,2021 - II,05/12/2021,2305,20.7,0.038,0,2021,12
MALABRIGO,2021 - II,14/12/2021,1257,6.5,0.026,0.001,2021,12
MALABRIGO,2021 - II,15/12/2021,3034,12.8,0.01,0,2021,12
MALABRIGO,2021 - II,16/12/2021,2325,8.3,0.019,0.003,2021,12
MALABRIGO,2021 - II,17/12/2021,3147,9.2,0,0.014,2021,12
MALABRIGO,2021 - II,18/12/2021,3459,11.5,0.003,0.005,2021,12
MALABRIGO,2021 - II,19/12/2021,4277,15.8,0.016,0.009,2021,12
MALABRIGO,2021 - II,20/12/2021,239,5.4,0,0,2021,12
MALABRIGO,2021 - II,21/12/2021,933,12.6,0,0,2021,12
MALABRIGO,2021 - II,22/12/2021,1310,11.5,0,0,2021,12
MALABRIGO,2021 - II,23/12/2021,268,12.8,0.007,0.003,2021,12
MALABRIGO,2022 - I,12/05/2022,142,12.6,0.489,0.004,2022,5
MALABRIGO,2022 - I,13/05/2022,221,11.7,0.647,0,2022,5
MALABRIGO,2022 - I,15/05/2022,792,18.3,0.293,0,2022,5
MALABRIGO,2022 - I,21/05/2022,451,11.1,0.311,0,2022,5
MALABRIGO,2022 - I,22/05/2022,439,12,0.321,0.046,2022,5
MALABRIGO,2022 - I,26/05/2022,3049,20.6,0.146,0,2022,5
MALABRIGO,2022 - I,28/05/2022,3969,20.4,0.314,0.011,2022,5
MALABRIGO,2022 - I,29/05/2022,2165,11.5,0.379,0.008,2022,5
MALABRIGO,2022 - I,30/05/2022,3089,24.6,0.344,0.001,2022,5
MALABRIGO,2022 - I,03/06/2022,601,34.2,0.227,0,2022,6
MALABRIGO,2022 - I,04/06/2022,3280,21.1,0.449,0,2022,6
MALABRIGO,2022 - I,05/06/2022,1460,23.6,0.284,0.016,2022,6
MALABRIGO,2022 - I,06/06/2022,2365,18.5,0.033,0.152,2022,6
MALABRIGO,2022 - I,07/06/2022,2602,15.7,0.099,0.003,2022,6
MALABRIGO,2022 - I,08/06/2022,3858,13.1,0.335,0,2022,6
MALABRIGO,2022 - I,09/06/2022,1157,20.6,0.509,0.011,2022,6
MALABRIGO,2022 - I,10/06/2022,250,9.1,0.697,0,2022,6
MALABRIGO,2022 - I,11/06/2022,3923,25.2,0.02,0.029,2022,6
MALABRIGO,2022 - I,12/06/2022,1954,14.8,0.098,0.025,2022,6
MALABRIGO,2022 - I,13/06/2022,1109,19.2,0.294,0.042,2022,6
MALABRIGO,2022 - I,17/06/2022,3995,19.1,0.32,0.019,2022,6
MALABRIGO,2022 - I,18/06/2022,3920,13.7,0.525,0,2022,6
MALABRIGO,2022 - I,19/06/2022,1369,6.3,0.786,0.024,2022,6
MALABRIGO,2022 - I,20/06/2022,153,8.6,0.877,0,2022,6
MALABRIGO,2022 - I,24/06/2022,630,12.6,0,0,2022,6
MALABRIGO,2022 - II,24/11/2022,1269,14.6,0.245,0.029,2022,11
MALABRIGO,2022 - II,25/11/2022,1204,12.5,0.099,0.018,2022,11
MALABRIGO,2022 - II,26/11/2022,1612,19.8,0.133,0.056,2022,11
MALABRIGO,2022 - II,27/11/2022,4435,11.9,0.309,0.001,2022,11
MALABRIGO,2022 - II,28/11/2022,4119,11.7,0.089,0,2022,11
MALABRIGO,2022 - II,30/11/2022,2455,17.7,0.261,0,2022,11
MALABRIGO,2022 - II,01/12/2022,3410,12.7,0.163,0.001,2022,12
MALABRIGO,2022 - II,02/12/2022,1581,25.4,0.045,0,2022,12
MALABRIGO,2022 - II,03/12/2022,1220,28.9,0.01,0,2022,12
MALABRIGO,2022 - II,04/12/2022,4048,10.2,0.097,0,2022,12
MALABRIGO,2022 - II,05/12/2022,2558,11.4,0.057,0,2022,12
MALABRIGO,2022 - II,06/12/2022,4656,13.8,0.065,0.004,2022,12
MALABRIGO,2022 - II,07/12/2022,4170,13.2,0.048,0.002,2022,12
MALABRIGO,2022 - II,08/12/2022,2006,14.7,0.057,0.102,2022,12
MALABRIGO,2022 - II,09/12/2022,2165,10.8,0.033,0.023,2022,12
MALABRIGO,2022 - II,10/12/2022,4252,16.4,0.062,0.024,2022,12
MALABRIGO,2022 - II,11/12/2022,5040,16.2,0.182,0,2022,12
MALABRIGO,2022 - II,12/12/2022,3209,14.4,0.177,0,2022,12
MALABRIGO,2022 - II,13/12/2022,4384,14.6,0.098,0,2022,12
MALABRIGO,2022 - II,15/12/2022,3658,25.5,0.237,0,2022,12
MALABRIGO,2022 - II,16/12/2022,1294,13.5,0.102,0,2022,12
MALABRIGO,2022 - II,17/12/2022,50,4.7,0.052,0,2022,12
MALABRIGO,2022 - II,18/12/2022,428,5.2,0.026,0,2022,12
MALABRIGO,2022 - II,21/12/2022,4186,10.3,0.084,0.001,2022,12
MALABRIGO,2022 - II,22/12/2022,914,9.6,0.061,0.015,2022,12
MALABRIGO,2022 - II,23/12/2022,910,9,0.081,0.003,2022,12
MALABRIGO,2022 - II,25/12/2022,1221,10.4,0.017,0.003,2022,12
MALABRIGO,2022 - II,26/12/2022,1195,7.9,0.011,0.011,2022,12
MALABRIGO,2022 - II,27/12/2022,2075,13.1,0.073,0,2022,12
MALABRIGO,2022 - II,28/12/2022,274,4.3,0.002,0.06,2022,12
MALABRIGO,2022 - II,29/12/2022,812,7,0.032,0.052,2022,12
MALABRIGO,2022 - II,30/12/2022,434,8.8,0.585,0.051,2022,12
MALABRIGO,2022 - II,31/12/2022,2268,18.2,0.248,0.16,2022,12
MALABRIGO,2022 - II,01/01/2023,2996,22.1,0.133,0.093,2023,1
MALABRIGO,2022 - II,02/01/2023,1286,29.3,0.189,0.107,2023,1
MALABRIGO,2022 - II,03/01/2023,3943,33,0.25,0.129,2023,1
MALABRIGO,2022 - II,04/01/2023,3245,26.6,0.383,0.111,2023,1
MALABRIGO,2022 - II,05/01/2023,4215,23.1,0.19,0.114,2023,1
MALABRIGO,2022 - II,06/01/2023,770,28.4,0.203,0.104,2023,1
MALABRIGO,2022 - II,07/01/2023,602,16,0.209,0.204,2023,1
MALABRIGO,2022 - II,08/01/2023,2219,28.9,0.165,0.171,2023,1
MALABRIGO,2022 - II,09/01/2023,460,12.9,0.079,0.091,2023,1
MALABRIGO,2022 - II,10/01/2023,2016,28.9,0.369,0.134,2023,1
MALABRIGO,2022 - II,13/01/2023,64,4.9,0.043,0.033,2023,1
MALABRIGO,2022 - II,14/01/2023,3728,14,0.244,0.015,2023,1
MALABRIGO,2022 - II,15/01/2023,1700,15,0.351,0.137,2023,1
MALABRIGO,2022 - II,16/01/2023,1878,27.7,0.642,0.156,2023,1
MALABRIGO,2022 - II,19/01/2023,3218,30.9,0.184,0.002,2023,1
MALABRIGO,2022 - II,22/01/2023,3637,28.9,0.228,0.046,2023,1
MALABRIGO,2022 - II,23/01/2023,626,39.4,0.374,0.025,2023,1
MALABRIGO,2022 - II,24/01/2023,1603,20.5,0.226,0.007,2023,1
MALABRIGO,2022 - II,26/01/2023,3409,29.7,0.205,0.043,2023,1
MALABRIGO,2022 - II,27/01/2023,749,13,0.042,0,2023,1
MALABRIGO,2022 - II,28/01/2023,273,13.8,0.135,0,2023,1
MALABRIGO,2022 - II,29/01/2023,2185,16.6,0.086,0.005,2023,1
MALABRIGO,2022 - II,30/01/2023,3079,17.1,0.031,0.024,2023,1
MALABRIGO,2022 - II,31/01/2023,2625,29.7,0.228,0.016,2023,1
MALABRIGO,2022 - II,01/02/2023,2052,14.5,0.25,0.046,2023,2
MALABRIGO,2022 - II,02/02/2023,2391,20.2,0.203,0.031,2023,2
MALABRIGO,2022 - II,03/02/2023,1166,6.3,0.196,0.001,2023,2
MALABRIGO,2022 - II,04/02/2023,312,16,0.463,0.006,2023,2
MALABRIGO,2023 - I,03/06/2023,97,8.4,0.83,0,2023,6
MALABRIGO,2023 - I,04/06/2023,472,15.9,0.892,0,2023,6
MALABRIGO,2023 - I,05/06/2023,3558,25.2,0.903,0,2023,6
MALABRIGO,2023 - I,04/08/2023,484,8.9,0.696,0.004,2023,8
MALABRIGO,2023 - I,05/08/2023,1797,22.9,0.697,0,2023,8
MALABRIGO,2023 - I,06/08/2023,2226,24.5,0.797,0,2023,8
MALABRIGO,2023 - I,07/08/2023,3828,17,0.521,0,2023,8
MALABRIGO,2023 - I,08/08/2023,2892,24.7,0.484,0,2023,8
MALABRIGO,2023 - I,09/08/2023,1647,18.6,0.452,0,2023,8
MALABRIGO,2023 - I,11/08/2023,3120,24.4,0.813,0,2023,8
MALABRIGO,2023 - I,12/08/2023,2182,24.9,0.682,0,2023,8
MALABRIGO,2023 - II,21/10/2023,2309,13.4,0.328,0.007,2023,10
MALABRIGO,2023 - II,22/10/2023,660,10.1,0.034,0,2023,10
MALABRIGO,2023 - II,23/10/2023,1291,9.6,0.66,0,2023,10
MALABRIGO,2023 - II,24/10/2023,1153,30.1,0.205,0,2023,10
MALABRIGO,2023 - II,26/10/2023,2035,8.7,0.714,0.116,2023,10
MALABRIGO,2023 - II,27/10/2023,551,9,0.866,0.518,2023,10
MALABRIGO,2023 - II,01/11/2023,562,5.9,0.254,0.037,2023,11
MALABRIGO,2023 - II,02/11/2023,876,5.3,0.407,0.027,2023,11
MALABRIGO,2023 - II,03/11/2023,1974,9.1,0.458,0.027,2023,11
MALABRIGO,2023 - II,04/11/2023,1389,10.9,0.455,0.009,2023,11
MALABRIGO,2023 - II,05/11/2023,623,7.8,0.657,0.038,2023,11
MALABRIGO,2023 - II,06/11/2023,477,8.7,0.764,0.205,2023,11
MALABRIGO,2023 - II,08/11/2023,605,9.4,0.301,0.056,2023,11
MALABRIGO,2023 - II,09/11/2023,107,7,0.431,0.019,2023,11
MALABRIGO,2023 - II,10/11/2023,579,9,0.52,0.216,2023,11
MALABRIGO,2023 - II,11/11/2023,367,7.7,0.538,0.006,2023,11
MALABRIGO,2023 - II,12/11/2023,1358,6.1,0.606,0.039,2023,11
MALABRIGO,2023 - II,13/11/2023,1622,21.6,0.278,0.009,2023,11
MALABRIGO,2023 - II,14/11/2023,478,10.2,0.664,0.057,2023,11
MALABRIGO,2023 - II,15/11/2023,373,4.7,0.67,0.011,2023,11
MALABRIGO,2023 - II,16/11/2023,95,6.2,0.683,0.006,2023,11
MALABRIGO,2023 - II,18/11/2023,843,6.7,0.594,0.178,2023,11
MALABRIGO,2023 - II,19/11/2023,399,6.8,0.704,0.038,2023,11
MALABRIGO,2023 - II,20/11/2023,341,9,0.641,0.037,2023,11
MALABRIGO,2023 - II,21/11/2023,46,8,0.586,0.007,2023,11
MALABRIGO,2023 - II,24/11/2023,455,6.5,0.591,0.056,2023,11
MALABRIGO,2023 - II,25/11/2023,1571,9.7,0.592,0.154,2023,11
MALABRIGO,2023 - II,26/11/2023,203,9.7,0.39,0.052,2023,11
MALABRIGO,2023 - II,28/11/2023,98,8.4,0.329,0.059,2023,11
MALABRIGO,2023 - II,03/12/2023,66,11.7,0.667,0.047,2023,12
MALABRIGO,2023 - II,04/12/2023,381,5.1,0.673,0.058,2023,12
MALABRIGO,2024 - I,16/04/2024,2710,14.4,0.325,0.002,2024,4
MALABRIGO,2024 - I,17/04/2024,3438,17.5,0.441,0,2024,4
MALABRIGO,2024 - I,18/04/2024,2051,13.6,0.516,0.002,2024,4
MALABRIGO,2024 - I,19/04/2024,3296,14.9,0.657,0.002,2024,4
MALABRIGO,2024 - I,20/04/2024,3361,13.3,0.246,0.001,2024,4
MALABRIGO,2024 - I,21/04/2024,3364,13.9,0.599,0,2024,4
MALABRIGO,2024 - I,22/04/2024,2413,21,0.314,0,2024,4
MALABRIGO,2024 - I,23/04/2024,3233,16.9,0.342,0,2024,4
MALABRIGO,2024 - I,24/04/2024,3679,20.4,0.307,0.007,2024,4
MALABRIGO,2024 - I,25/04/2024,2145,16.2,0.307,0.01,2024,4
MALABRIGO,2024 - I,26/04/2024,2499,16.3,0.156,0.004,2024,4
MALABRIGO,2024 - I,27/04/2024,2373,14,0.11,0.007,2024,4
MALABRIGO,2024 - I,28/04/2024,2803,21.6,0.276,0.004,2024,4
MALABRIGO,2024 - I,29/04/2024,1241,15,0.313,0.007,2024,4
MALABRIGO,2024 - I,30/04/2024,1042,8.5,0.717,0.017,2024,4
MALABRIGO,2024 - I,01/05/2024,2324,13.2,0.326,0.01,2024,5
MALABRIGO,2024 - I,02/05/2024,1065,6.7,0.64,0.006,2024,5
MALABRIGO,2024 - I,03/05/2024,2482,11.8,0.261,0.007,2024,5
MALABRIGO,2024 - I,04/05/2024,1592,8.4,0.522,0.004,2024,5
MALABRIGO,2024 - I,05/05/2024,3580,13.8,0.066,0.005,2024,5
MALABRIGO,2024 - I,06/05/2024,3699,13.5,0.109,0.007,2024,5
MALABRIGO,2024 - I,07/05/2024,2930,14.9,0.064,0.003,2024,5
MALABRIGO,2024 - I,08/05/2024,867,8.7,0.19,0,2024,5
MALABRIGO,2024 - I,09/05/2024,3450,13.5,0.219,0.017,2024,5
MALABRIGO,2024 - I,10/05/2024,3531,15.5,0.14,0.004,2024,5
MALABRIGO,2024 - I,11/05/2024,3406,11.9,0.2,0.001,2024,5
MALABRIGO,2024 - I,12/05/2024,3279,11.4,0.264,0.007,2024,5
MALABRIGO,2024 - I,13/05/2024,3529,20.5,0.155,0.003,2024,5
MALABRIGO,2024 - I,14/05/2024,3457,11.4,0.06,0,2024,5
MALABRIGO,2024 - I,15/05/2024,2398,20.6,0.07,0.001,2024,5
MALABRIGO,2024 - I,16/05/2024,3308,12.3,0.126,0.005,2024,5
MALABRIGO,2024 - I,17/05/2024,3686,12.8,0.048,0.003,2024,5
MALABRIGO,2024 - I,18/05/2024,3736,15.2,0.088,0.006,2024,5
MALABRIGO,2024 - I,19/05/2024,3202,15.6,0.057,0.003,2024,5
MALABRIGO,2024 - I,21/05/2024,3625,25.5,0.053,0.009,2024,5
MALABRIGO,2024 - I,22/05/2024,2540,22.9,0.018,0.001,2024,5
MALABRIGO,2024 - I,23/05/2024,849,28.7,0.037,0.008,2024,5
MALABRIGO,2024 - I,24/05/2024,5538,26.4,0.02,0.057,2024,5
MALABRIGO,2024 - I,25/05/2024,2470,19.9,0.033,0.004,2024,5
MALABRIGO,2024 - I,27/05/2024,2541,20.6,0.124,0.006,2024,5
MALABRIGO,2024 - I,28/05/2024,2961,20.2,0.088,0.001,2024,5
MALABRIGO,2024 - I,29/05/2024,2600,17.2,0.322,0.027,2024,5
MALABRIGO,2024 - I,30/05/2024,2406,20.2,0.226,0.016,2024,5
MALABRIGO,2024 - I,31/05/2024,1954,18.1,0.248,0.046,2024,5
MALABRIGO,2024 - I,01/06/2024,2485,14.6,0.055,0.057,2024,6
MALABRIGO,2024 - I,02/06/2024,1516,18.1,0.111,0.009,2024,6
MALABRIGO,2024 - I,03/06/2024,3531,18.1,0.07,0.005,2024,6
MALABRIGO,2024 - II,01/11/2024,251,5.1,0,0.006,2024,11
MALABRIGO,2024 - II,02/11/2024,2687,10.5,0,0.028,2024,11
MALABRIGO,2024 - II,03/11/2024,578,9.7,0.002,0,2024,11
MALABRIGO,2024 - II,04/11/2024,1868,11,0.001,0.076,2024,11
MALABRIGO,2024 - II,05/11/2024,1365,12.1,0,0,2024,11
MALABRIGO,2024 - II,06/11/2024,1695,14.7,0,0,2024,11
MALABRIGO,2024 - II,07/11/2024,1009,12.2,0,0,2024,11
MALABRIGO,2024 - II,08/11/2024,2773,13.2,0,0,2024,11
MALABRIGO,2024 - II,09/11/2024,2536,13.4,0,0.015,2024,11
MALABRIGO,2024 - II,10/11/2024,1204,11.5,0,0,2024,11
